TRIP_ID,SPACE_AND_TIME
1378248457620000900,"[[-8.69229, 41.180256, 1378248457], [-8.692542, 41.179941, 1378248472], [-8.693658, 41.17968, 1378248487], [-8.692839, 41.17851, 1378248502], [-8.691966, 41.17743, 1378248517], [-8.691435, 41.176755, 1378248532], [-8.690715, 41.175855, 1378248547], [-8.690022, 41.174973, 1378248562], [-8.68923, 41.174028, 1378248577], [-8.689041, 41.173101, 1378248592], [-8.687988, 41.172219, 1378248607], [-8.686989, 41.170392, 1378248622], [-8.688015, 41.168565, 1378248637], [-8.689275, 41.167926, 1378248652], [-8.687916, 41.16762, 1378248667], [-8.687574, 41.167647, 1378248682], [-8.686422, 41.167449, 1378248697], [-8.683875, 41.167053, 1378248712], [-8.681508, 41.166612, 1378248727], [-8.67852, 41.166117, 1378248742], [-8.675253, 41.165577, 1378248757], [-8.672184, 41.165073, 1378248772], [-8.671473, 41.164929, 1378248787], [-8.671509, 41.164929, 1378248802], [-8.67096, 41.16483, 1378248817], [-8.668485, 41.164389, 1378248832], [-8.665704, 41.163903, 1378248847], [-8.663211, 41.163552, 1378248862], [-8.660124, 41.163012, 1378248877], [-8.657388, 41.16258, 1378248892], [-8.657298, 41.162571, 1378248907], [-8.657298, 41.162562, 1378248922], [-8.65548, 41.162247, 1378248937], [-8.652411, 41.161761, 1378248952], [-8.649387, 41.161239, 1378248967], [-8.64603, 41.160681, 1378248982], [-8.644293, 41.160402, 1378248997], [-8.644302, 41.160411, 1378249012], [-8.64306, 41.160204, 1378249027], [-8.642313, 41.16024, 1378249042], [-8.640837, 41.160006, 1378249057], [-8.640774, 41.159817, 1378249072], [-8.639163, 41.159628, 1378249087], [-8.636787, 41.159223, 1378249102], [-8.634312, 41.158818, 1378249117], [-8.633565, 41.158701, 1378249132], [-8.633574, 41.158728, 1378249147], [-8.633556, 41.158854, 1378249162], [-8.633565, 41.158863, 1378249177], [-8.63307, 41.158485, 1378249192], [-8.632017, 41.157261, 1378249207], [-8.631135, 41.156811, 1378249222], [-8.629956, 41.157117, 1378249237], [-8.628534, 41.156928, 1378249252], [-8.627364, 41.155407, 1378249267], [-8.626725, 41.154138, 1378249282], [-8.626347, 41.152995, 1378249297], [-8.62632, 41.15295, 1378249312], [-8.626311, 41.152914, 1378249327], [-8.625987, 41.15187, 1378249342], [-8.625843, 41.15034, 1378249357], [-8.625555, 41.149071, 1378249372], [-8.625213, 41.148549, 1378249387], [-8.623125, 41.14791, 1378249402], [-8.621118, 41.147424, 1378249417], [-8.620353, 41.146983, 1378249432], [-8.619993, 41.146056, 1378249447], [-8.618364, 41.146281, 1378249462], [-8.617635, 41.146164, 1378249477], [-8.617392, 41.145183, 1378249492], [-8.616546, 41.145066, 1378249507], [-8.615799, 41.145417, 1378249522], [-8.614503, 41.145885, 1378249537], [-8.614017, 41.146353, 1378249552], [-8.61399, 41.146443, 1378249567], [-8.614008, 41.146515, 1378249582], [-8.613999, 41.146524, 1378249597], [-8.613999, 41.146542, 1378249612], [-8.613999, 41.146569, 1378249627], [-8.614008, 41.146632, 1378249642], [-8.614017, 41.146587, 1378249657], [-8.613981, 41.146578, 1378249672], [-8.613945, 41.146866, 1378249687], [-8.613459, 41.147415, 1378249702], [-8.613612, 41.145957, 1378249717], [-8.612217, 41.146056, 1378249732], [-8.61255, 41.147325, 1378249747], [-8.612334, 41.148027, 1378249762], [-8.61363, 41.14836, 1378249777], [-8.614998, 41.147577, 1378249792], [-8.616573, 41.147244, 1378249807]]"
1378245873620000570,"[[-8.620992, 41.153598, 1378245873], [-8.62101, 41.153652, 1378245888], [-8.62101, 41.153634, 1378245903], [-8.621019, 41.15367, 1378245918], [-8.620992, 41.154183, 1378245933], [-8.62083, 41.15547, 1378245948], [-8.619633, 41.155335, 1378245963], [-8.619075, 41.155245, 1378245978], [-8.618994, 41.1543, 1378245993], [-8.618121, 41.15259, 1378246008], [-8.617581, 41.151582, 1378246023], [-8.617266, 41.150844, 1378246038], [-8.616888, 41.14998, 1378246053], [-8.616393, 41.149053, 1378246068], [-8.616096, 41.148522, 1378246083], [-8.616069, 41.147469, 1378246098], [-8.616069, 41.14746, 1378246113], [-8.616114, 41.147388, 1378246128], [-8.616339, 41.147145, 1378246143]]"
1378246424620000011,"[[-8.613909, 41.141178, 1378246424], [-8.613891, 41.14116, 1378246439], [-8.614971, 41.141016, 1378246454], [-8.616123, 41.140575, 1378246469], [-8.617374, 41.140899, 1378246484], [-8.619012, 41.1417, 1378246499], [-8.620452, 41.14269, 1378246514], [-8.62146, 41.143527, 1378246529], [-8.622333, 41.143896, 1378246544], [-8.623341, 41.144238, 1378246559], [-8.625078, 41.144778, 1378246574], [-8.626851, 41.144751, 1378246589], [-8.629002, 41.144805, 1378246604], [-8.630973, 41.145768, 1378246619], [-8.632566, 41.146857, 1378246634], [-8.632017, 41.147892, 1378246649], [-8.630532, 41.149575, 1378246664], [-8.629182, 41.151123, 1378246679], [-8.629056, 41.151186, 1378246694], [-8.629101, 41.151213, 1378246709], [-8.629101, 41.151168, 1378246724], [-8.62884, 41.151852, 1378246739], [-8.62875, 41.152374, 1378246754], [-8.628723, 41.152473, 1378246769], [-8.628732, 41.153643, 1378246784], [-8.628705, 41.155074, 1378246799], [-8.628192, 41.155785, 1378246814], [-8.629011, 41.156406, 1378246829], [-8.629038, 41.156622, 1378246844]]"
1378246802620000359,"[[-8.642736, 41.148, 1378246802], [-8.642754, 41.148054, 1378246817], [-8.642682, 41.148099, 1378246832], [-8.640792, 41.148387, 1378246847], [-8.638002, 41.14836, 1378246862], [-8.634717, 41.147784, 1378246877], [-8.633115, 41.147118, 1378246892], [-8.632989, 41.147037, 1378246907], [-8.631783, 41.148108, 1378246922], [-8.630802, 41.149368, 1378246937], [-8.62992, 41.150439, 1378246952], [-8.629101, 41.151213, 1378246967], [-8.629155, 41.151339, 1378246982], [-8.628885, 41.151825, 1378246997], [-8.628795, 41.152293, 1378247012], [-8.628786, 41.152635, 1378247027], [-8.62884, 41.154291, 1378247042], [-8.627814, 41.155659, 1378247057], [-8.628534, 41.156766, 1378247072], [-8.62803, 41.157621, 1378247087], [-8.62785, 41.158251, 1378247102], [-8.625753, 41.159403, 1378247117], [-8.624871, 41.159862, 1378247132], [-8.624547, 41.160006, 1378247147], [-8.622729, 41.160528, 1378247162], [-8.621271, 41.160321, 1378247177], [-8.620839, 41.16132, 1378247192], [-8.619561, 41.161995, 1378247207], [-8.617554, 41.162562, 1378247222], [-8.614782, 41.162319, 1378247237], [-8.614458, 41.162301, 1378247252], [-8.61444, 41.1624, 1378247267], [-8.613027, 41.162166, 1378247282], [-8.611515, 41.161842, 1378247297], [-8.611353, 41.161851, 1378247312], [-8.611146, 41.162301, 1378247327], [-8.6112, 41.162409, 1378247342], [-8.610957, 41.163372, 1378247357], [-8.610993, 41.164254, 1378247372], [-8.611074, 41.16429, 1378247387], [-8.6112, 41.165415, 1378247402], [-8.611758, 41.166846, 1378247417], [-8.61246, 41.168466, 1378247432], [-8.613018, 41.170383, 1378247447], [-8.612712, 41.171922, 1378247462], [-8.613288, 41.173542, 1378247477], [-8.613639, 41.175018, 1378247492], [-8.614179, 41.17707, 1378247507], [-8.614062, 41.178267, 1378247522], [-8.614035, 41.178276, 1378247537], [-8.613972, 41.178195, 1378247552], [-8.613981, 41.178195, 1378247567]]"
1378245853620000388,"[[-8.638029, 41.152941, 1378245853], [-8.638218, 41.153013, 1378245868], [-8.636994, 41.152761, 1378245883], [-8.635149, 41.152509, 1378245898], [-8.633907, 41.152545, 1378245913], [-8.632305, 41.152707, 1378245928], [-8.630982, 41.152644, 1378245943], [-8.630973, 41.152608, 1378245958], [-8.630136, 41.152554, 1378245973], [-8.628237, 41.152509, 1378245988], [-8.626671, 41.152347, 1378246003], [-8.625915, 41.151609, 1378246018], [-8.625726, 41.149791, 1378246033], [-8.625519, 41.148927, 1378246048], [-8.625375, 41.14863, 1378246063], [-8.623197, 41.148018, 1378246078], [-8.621793, 41.147577, 1378246093], [-8.620353, 41.146992, 1378246108], [-8.619669, 41.146083, 1378246123], [-8.617995, 41.146335, 1378246138], [-8.617482, 41.145588, 1378246153], [-8.616663, 41.144994, 1378246168], [-8.615736, 41.145408, 1378246183], [-8.614458, 41.145903, 1378246198], [-8.61435, 41.145876, 1378246213]]"
1378247869620000157,"[[-8.668539, 41.148684, 1378247869], [-8.668557, 41.14872, 1378247884], [-8.668962, 41.148594, 1378247899], [-8.669475, 41.148324, 1378247914], [-8.667612, 41.147595, 1378247929], [-8.665929, 41.147712, 1378247944], [-8.664426, 41.148063, 1378247959], [-8.663202, 41.147865, 1378247974], [-8.661312, 41.147469, 1378247989], [-8.65944, 41.146911, 1378248004], [-8.657622, 41.146803, 1378248019], [-8.655921, 41.147694, 1378248034], [-8.65359, 41.148369, 1378248049], [-8.651097, 41.148054, 1378248064], [-8.648829, 41.148081, 1378248079], [-8.646561, 41.148459, 1378248094], [-8.644536, 41.148207, 1378248109], [-8.642439, 41.148027, 1378248124], [-8.64018, 41.148468, 1378248139], [-8.638767, 41.148405, 1378248154], [-8.637786, 41.148342, 1378248169], [-8.635797, 41.148072, 1378248184], [-8.633862, 41.14746, 1378248199], [-8.632179, 41.146551, 1378248214], [-8.630316, 41.145291, 1378248229], [-8.627688, 41.144643, 1378248244], [-8.625024, 41.144724, 1378248259], [-8.622531, 41.143932, 1378248274], [-8.620542, 41.142753, 1378248289], [-8.618679, 41.141457, 1378248304], [-8.616789, 41.140602, 1378248319], [-8.615142, 41.140809, 1378248334], [-8.614611, 41.141421, 1378248349], [-8.614323, 41.142195, 1378248364], [-8.613234, 41.143536, 1378248379], [-8.611551, 41.144733, 1378248394], [-8.610813, 41.144877, 1378248409], [-8.610399, 41.143518, 1378248424], [-8.608923, 41.143122, 1378248439], [-8.60724, 41.142375, 1378248454], [-8.60535, 41.142906, 1378248469], [-8.604792, 41.143905, 1378248484], [-8.604369, 41.14386, 1378248499], [-8.60436, 41.143887, 1378248514], [-8.604351, 41.143896, 1378248529], [-8.604333, 41.143914, 1378248544], [-8.604315, 41.143923, 1378248559]]"
1378246638620000542,"[[-8.615556, 41.148576, 1378246638], [-8.615979, 41.148774, 1378246653], [-8.615961, 41.148144, 1378246668], [-8.616087, 41.147541, 1378246683], [-8.616267, 41.147154, 1378246698], [-8.617293, 41.147208, 1378246713], [-8.617671, 41.14719, 1378246728], [-8.618211, 41.148045, 1378246743], [-8.619336, 41.148513, 1378246758], [-8.620038, 41.147874, 1378246773], [-8.621811, 41.147676, 1378246788], [-8.623692, 41.148144, 1378246803], [-8.625267, 41.148666, 1378246818], [-8.625753, 41.150007, 1378246833], [-8.626005, 41.151879, 1378246848], [-8.627085, 41.152581, 1378246863], [-8.629713, 41.152536, 1378246878], [-8.632377, 41.152824, 1378246893], [-8.635086, 41.152455, 1378246908], [-8.637885, 41.152941, 1378246923], [-8.638281, 41.154075, 1378246938], [-8.63712, 41.156442, 1378246953], [-8.635995, 41.158647, 1378246968], [-8.63604, 41.158917, 1378246983], [-8.636328, 41.159151, 1378246998], [-8.636157, 41.159061, 1378247013], [-8.636022, 41.159007, 1378247028], [-8.637255, 41.159493, 1378247043], [-8.639739, 41.159907, 1378247058], [-8.641377, 41.160186, 1378247073], [-8.641287, 41.160726, 1378247088], [-8.640513, 41.161257, 1378247103]]"
1378246228620000589,"[[-8.630316, 41.154642, 1378246228], [-8.630307, 41.15457, 1378246243], [-8.631648, 41.153958, 1378246258], [-8.63307, 41.151681, 1378246273], [-8.635635, 41.151096, 1378246288], [-8.638614, 41.151195, 1378246303], [-8.640855, 41.151411, 1378246318], [-8.642898, 41.152041, 1378246333], [-8.644698, 41.153886, 1378246348], [-8.645958, 41.156892, 1378246363], [-8.648199, 41.159682, 1378246378], [-8.649072, 41.162715, 1378246393], [-8.646435, 41.164758, 1378246408], [-8.643069, 41.166243, 1378246423], [-8.640657, 41.167179, 1378246438], [-8.642511, 41.16762, 1378246453], [-8.645166, 41.16978, 1378246468], [-8.648109, 41.172192, 1378246483], [-8.650854, 41.174487, 1378246498], [-8.653491, 41.176701, 1378246513], [-8.654922, 41.178015, 1378246528], [-8.653302, 41.17869, 1378246543], [-8.652681, 41.180463, 1378246558], [-8.652987, 41.181939, 1378246573], [-8.653041, 41.183073, 1378246588], [-8.653635, 41.184675, 1378246603], [-8.654085, 41.186691, 1378246618], [-8.654436, 41.188356, 1378246633], [-8.654904, 41.190273, 1378246648], [-8.655237, 41.191938, 1378246663], [-8.655228, 41.191956, 1378246678], [-8.65521, 41.191956, 1378246693], [-8.655201, 41.191938, 1378246708]]"
1378248002620000268,"[[-8.615529, 41.140755, 1378248002], [-8.615529, 41.140755, 1378248017], [-8.614926, 41.140926, 1378248032], [-8.613594, 41.141331, 1378248047], [-8.61039, 41.141142, 1378248062], [-8.609643, 41.14071, 1378248077], [-8.60949, 41.1399, 1378248092], [-8.609265, 41.139216, 1378248107], [-8.609598, 41.139099, 1378248122], [-8.610975, 41.137461, 1378248137], [-8.611569, 41.135832, 1378248152], [-8.610561, 41.134446, 1378248167], [-8.60994, 41.133906, 1378248182], [-8.611128, 41.133276, 1378248197], [-8.610876, 41.131368, 1378248212], [-8.611056, 41.129928, 1378248227], [-8.611263, 41.129199, 1378248242], [-8.611254, 41.129118, 1378248257], [-8.611263, 41.128488, 1378248272], [-8.611317, 41.126967, 1378248287], [-8.611641, 41.125869, 1378248302], [-8.611938, 41.125149, 1378248317], [-8.612028, 41.124798, 1378248332], [-8.612838, 41.12397, 1378248347], [-8.61408, 41.123493, 1378248362], [-8.613666, 41.123007, 1378248377], [-8.614962, 41.122359, 1378248392], [-8.614467, 41.121621, 1378248407], [-8.612577, 41.12226, 1378248422], [-8.611605, 41.122566, 1378248437], [-8.610723, 41.121801, 1378248452], [-8.609562, 41.120496, 1378248467], [-8.608608, 41.119047, 1378248482], [-8.607852, 41.117184, 1378248497], [-8.60697, 41.115789, 1378248512], [-8.606448, 41.11533, 1378248527], [-8.605593, 41.114268, 1378248542], [-8.60481, 41.112711, 1378248557], [-8.604063, 41.110938, 1378248572], [-8.603208, 41.109264, 1378248587], [-8.602632, 41.107275, 1378248602], [-8.602317, 41.105466, 1378248617], [-8.6031, 41.10372, 1378248632], [-8.602236, 41.102163, 1378248647], [-8.600661, 41.100858, 1378248662], [-8.599986, 41.099265, 1378248677], [-8.59941, 41.097717, 1378248692], [-8.598888, 41.096178, 1378248707], [-8.599104, 41.095287, 1378248722], [-8.601102, 41.095341, 1378248737], [-8.602182, 41.094558, 1378248752]]"
1378248084620000067,"[[-8.62731, 41.179878, 1378248084], [-8.627301, 41.179878, 1378248099], [-8.628741, 41.17968, 1378248114], [-8.628471, 41.179527, 1378248129], [-8.625042, 41.179905, 1378248144], [-8.621901, 41.180553, 1378248159], [-8.62074, 41.181003, 1378248174], [-8.620767, 41.181003, 1378248189], [-8.621028, 41.180976, 1378248204], [-8.624223, 41.180121, 1378248219], [-8.627148, 41.179869, 1378248234], [-8.62731, 41.179878, 1378248249], [-8.627373, 41.179878, 1378248264], [-8.629047, 41.179617, 1378248279], [-8.628849, 41.179491, 1378248294], [-8.626212, 41.17977, 1378248309], [-8.624385, 41.180004, 1378248324], [-8.624295, 41.180013, 1378248339], [-8.622423, 41.180391, 1378248354], [-8.62083, 41.180976, 1378248369], [-8.620812, 41.180985, 1378248384], [-8.620623, 41.181345, 1378248399], [-8.622333, 41.18265, 1378248414], [-8.624124, 41.185494, 1378248429], [-8.62632, 41.188806, 1378248444], [-8.628129, 41.191992, 1378248459], [-8.628201, 41.195655, 1378248474], [-8.627328, 41.199291, 1378248489], [-8.627373, 41.202891, 1378248504], [-8.627265, 41.206689, 1378248519], [-8.627148, 41.210721, 1378248534], [-8.627004, 41.215311, 1378248549], [-8.62686, 41.219874, 1378248564], [-8.626455, 41.2236, 1378248579], [-8.62632, 41.227155, 1378248594], [-8.626626, 41.230188, 1378248609], [-8.625996, 41.231808, 1378248624], [-8.626419, 41.232645, 1378248639], [-8.627382, 41.232618, 1378248654], [-8.627382, 41.232609, 1378248669], [-8.6274, 41.232618, 1378248684], [-8.627409, 41.232609, 1378248699], [-8.627409, 41.232609, 1378248714]]"
1378249190620000108,"[[-8.614035, 41.141151, 1378249190], [-8.615097, 41.140854, 1378249205], [-8.616933, 41.140521, 1378249220], [-8.618193, 41.141088, 1378249235], [-8.619489, 41.141889, 1378249250], [-8.621424, 41.143383, 1378249265], [-8.622576, 41.143968, 1378249280], [-8.624313, 41.144463, 1378249295], [-8.626644, 41.144715, 1378249310], [-8.629173, 41.144805, 1378249325], [-8.631306, 41.145984, 1378249340], [-8.633016, 41.147055, 1378249355], [-8.634897, 41.147802, 1378249370], [-8.637075, 41.148288, 1378249385], [-8.639379, 41.148441, 1378249400], [-8.642151, 41.148117, 1378249415], [-8.64297, 41.148054, 1378249430], [-8.6454, 41.148369, 1378249445], [-8.648118, 41.14836, 1378249460], [-8.650197, 41.147946, 1378249475], [-8.652492, 41.148252, 1378249490], [-8.65287, 41.148297, 1378249505], [-8.652861, 41.148315, 1378249520], [-8.653842, 41.14863, 1378249535], [-8.655732, 41.147802, 1378249550], [-8.658027, 41.146785, 1378249565], [-8.660574, 41.147226, 1378249580], [-8.663112, 41.147856, 1378249595], [-8.665659, 41.147901, 1378249610], [-8.667774, 41.147649, 1378249625], [-8.66997, 41.148549, 1378249640], [-8.672337, 41.149062, 1378249655], [-8.674578, 41.149395, 1378249670], [-8.676018, 41.149701, 1378249685], [-8.67672, 41.150952, 1378249700], [-8.677791, 41.15241, 1378249715], [-8.678925, 41.153526, 1378249730], [-8.680392, 41.155299, 1378249745], [-8.680743, 41.155731, 1378249760], [-8.680932, 41.156001, 1378249775], [-8.681859, 41.157135, 1378249790], [-8.682894, 41.158422, 1378249805], [-8.683515, 41.159079, 1378249820], [-8.682993, 41.159709, 1378249835], [-8.682507, 41.15925, 1378249850]]"
1378246091620000640,"[[-8.604837, 41.161131, 1378246091], [-8.605026, 41.160789, 1378246106], [-8.605035, 41.160681, 1378246121], [-8.605026, 41.160663, 1378246136], [-8.604729, 41.160519, 1378246151], [-8.604675, 41.160465, 1378246166], [-8.604576, 41.160456, 1378246181], [-8.604063, 41.16114, 1378246196], [-8.603946, 41.161581, 1378246211], [-8.60499, 41.161869, 1378246226], [-8.606358, 41.162103, 1378246241], [-8.608356, 41.162346, 1378246256], [-8.609031, 41.162472, 1378246271], [-8.609058, 41.162463, 1378246286], [-8.610624, 41.162688, 1378246301], [-8.612082, 41.162868, 1378246316], [-8.614089, 41.163084, 1378246331], [-8.614062, 41.163048, 1378246346], [-8.614251, 41.162994, 1378246361], [-8.615898, 41.163372, 1378246376], [-8.616186, 41.163462, 1378246391], [-8.617905, 41.163588, 1378246406], [-8.619948, 41.163867, 1378246421], [-8.621478, 41.164047, 1378246436], [-8.62389, 41.164362, 1378246451], [-8.624682, 41.164308, 1378246466], [-8.625276, 41.164569, 1378246481], [-8.627175, 41.164821, 1378246496], [-8.629623, 41.165073, 1378246511], [-8.632062, 41.164515, 1378246526], [-8.634456, 41.16375, 1378246541], [-8.637039, 41.164551, 1378246556], [-8.634456, 41.16375, 1378246571], [-8.637039, 41.164551, 1378246586], [-8.63901, 41.165091, 1378246601], [-8.640441, 41.164893, 1378246616], [-8.642394, 41.165181, 1378246631], [-8.642475, 41.165127, 1378246646], [-8.642772, 41.165082, 1378246661], [-8.643231, 41.163678, 1378246676], [-8.643807, 41.162238, 1378246691], [-8.644878, 41.162472, 1378246706], [-8.645139, 41.162544, 1378246721], [-8.645895, 41.163039, 1378246736], [-8.645454, 41.164254, 1378246751], [-8.645337, 41.164515, 1378246766], [-8.645346, 41.164533, 1378246781], [-8.645337, 41.164533, 1378246796]]"
1378248530620000129,"[[-8.61417, 41.141187, 1378248530], [-8.614152, 41.14116, 1378248545], [-8.614359, 41.141079, 1378248560], [-8.614611, 41.141349, 1378248575], [-8.614305, 41.142222, 1378248590], [-8.613657, 41.143077, 1378248605], [-8.612622, 41.143878, 1378248620], [-8.611452, 41.144706, 1378248635], [-8.611227, 41.144895, 1378248650], [-8.611191, 41.144931, 1378248665], [-8.611164, 41.144958, 1378248680], [-8.611146, 41.145039, 1378248695], [-8.610813, 41.145372, 1378248710], [-8.610498, 41.146083, 1378248725], [-8.609508, 41.146704, 1378248740], [-8.608662, 41.147406, 1378248755], [-8.608041, 41.148054, 1378248770], [-8.607402, 41.149503, 1378248785], [-8.607294, 41.149935, 1378248800], [-8.607312, 41.149944, 1378248815], [-8.606673, 41.150871, 1378248830], [-8.605494, 41.150952, 1378248845], [-8.604711, 41.150997, 1378248860], [-8.604207, 41.150349, 1378248875], [-8.604189, 41.149494, 1378248890], [-8.604198, 41.149449, 1378248905], [-8.604198, 41.149431, 1378248920], [-8.604063, 41.148432, 1378248935], [-8.603937, 41.147739, 1378248950], [-8.603883, 41.147775, 1378248965], [-8.603829, 41.147919, 1378248980], [-8.603811, 41.147442, 1378248995], [-8.603838, 41.147136, 1378249010], [-8.603838, 41.147118, 1378249025], [-8.603829, 41.147118, 1378249040]]"
1378248353620000611,"[[-8.61426, 41.141268, 1378248353], [-8.614458, 41.141142, 1378248368], [-8.615403, 41.140845, 1378248383], [-8.616816, 41.140566, 1378248398], [-8.618391, 41.141241, 1378248413], [-8.619948, 41.142267, 1378248428], [-8.621631, 41.143572, 1378248443], [-8.623485, 41.144274, 1378248458], [-8.62632, 41.144832, 1378248473], [-8.629245, 41.144895, 1378248488], [-8.631522, 41.146209, 1378248503], [-8.632719, 41.14719, 1378248518], [-8.631432, 41.148621, 1378248533], [-8.630055, 41.15025, 1378248548], [-8.629083, 41.151231, 1378248563], [-8.628975, 41.151141, 1378248578], [-8.628885, 41.151051, 1378248593], [-8.629038, 41.151141, 1378248608], [-8.628867, 41.151879, 1378248623], [-8.628822, 41.152131, 1378248638], [-8.628786, 41.152401, 1378248653], [-8.628786, 41.152725, 1378248668], [-8.630343, 41.15286, 1378248683], [-8.63307, 41.152851, 1378248698], [-8.636517, 41.152779, 1378248713], [-8.637903, 41.153103, 1378248728], [-8.638308, 41.154003, 1378248743], [-8.637228, 41.156298, 1378248758], [-8.636184, 41.158395, 1378248773], [-8.636652, 41.159295, 1378248788], [-8.639028, 41.159637, 1378248803], [-8.641638, 41.160096, 1378248818], [-8.643942, 41.160483, 1378248833], [-8.64621, 41.160969, 1378248848], [-8.646336, 41.160861, 1378248863], [-8.646327, 41.160843, 1378248878], [-8.646912, 41.160933, 1378248893], [-8.6499, 41.161446, 1378248908], [-8.651484, 41.161752, 1378248923], [-8.652465, 41.162112, 1378248938], [-8.652258, 41.16339, 1378248953], [-8.652096, 41.16465, 1378248968], [-8.651961, 41.165109, 1378248983], [-8.651988, 41.165136, 1378248998], [-8.652015, 41.165154, 1378249013], [-8.652015, 41.165172, 1378249028], [-8.652015, 41.165154, 1378249043], [-8.652015, 41.165163, 1378249058], [-8.652033, 41.165172, 1378249073], [-8.652024, 41.165181, 1378249088], [-8.651997, 41.165244, 1378249103], [-8.651979, 41.165289, 1378249118], [-8.651961, 41.165334, 1378249133], [-8.65197, 41.165298, 1378249148], [-8.651988, 41.165271, 1378249163]]"
1378249112620000518,"[[-8.654742, 41.173551, 1378249112], [-8.655408, 41.172651, 1378249127], [-8.656659, 41.171139, 1378249142], [-8.655939, 41.170509, 1378249157], [-8.653464, 41.169393, 1378249172], [-8.650449, 41.16897, 1378249187], [-8.648433, 41.170374, 1378249202], [-8.646939, 41.169915, 1378249217], [-8.645751, 41.169438, 1378249232], [-8.644932, 41.169213, 1378249247], [-8.642466, 41.167377, 1378249262], [-8.639721, 41.165154, 1378249277], [-8.637102, 41.164497, 1378249292], [-8.634645, 41.163732, 1378249307], [-8.632953, 41.162508, 1378249322], [-8.632431, 41.161752, 1378249337], [-8.631297, 41.160186, 1378249352], [-8.630145, 41.15889, 1378249367], [-8.630073, 41.158881, 1378249382], [-8.6301, 41.158863, 1378249397], [-8.630127, 41.158845, 1378249412], [-8.63001, 41.158773, 1378249427], [-8.630316, 41.157981, 1378249442], [-8.629533, 41.156793, 1378249457], [-8.630118, 41.155398, 1378249472], [-8.630631, 41.154066, 1378249487], [-8.630685, 41.152896, 1378249502], [-8.630703, 41.152878, 1378249517], [-8.630685, 41.152797, 1378249532], [-8.630631, 41.152023, 1378249547], [-8.630226, 41.1516, 1378249562], [-8.629146, 41.151447, 1378249577], [-8.629785, 41.150511, 1378249592], [-8.631054, 41.148999, 1378249607], [-8.63217, 41.147667, 1378249622], [-8.632719, 41.147127, 1378249637], [-8.632728, 41.147136, 1378249652], [-8.632701, 41.147163, 1378249667], [-8.632701, 41.147163, 1378249682], [-8.632701, 41.147163, 1378249697], [-8.632782, 41.146812, 1378249712], [-8.632008, 41.146344, 1378249727], [-8.631414, 41.145966, 1378249742], [-8.629776, 41.145003, 1378249757], [-8.627355, 41.14467, 1378249772], [-8.624997, 41.144715, 1378249787], [-8.622864, 41.14404, 1378249802], [-8.621109, 41.143131, 1378249817], [-8.619264, 41.141817, 1378249832], [-8.61786, 41.14107, 1378249847], [-8.617095, 41.140728, 1378249862], [-8.61606, 41.140521, 1378249877], [-8.615799, 41.140593, 1378249892], [-8.615799, 41.140602, 1378249907], [-8.61579, 41.140611, 1378249922], [-8.615781, 41.140611, 1378249937], [-8.615799, 41.140602, 1378249952], [-8.615826, 41.140584, 1378249967], [-8.615835, 41.140584, 1378249982], [-8.615826, 41.140584, 1378249997], [-8.615817, 41.140575, 1378250012], [-8.615808, 41.140593, 1378250027], [-8.615799, 41.140602, 1378250042], [-8.61579, 41.140602, 1378250057], [-8.615799, 41.140602, 1378250072], [-8.61588, 41.140575, 1378250087], [-8.616159, 41.140494, 1378250102], [-8.616123, 41.140476, 1378250117], [-8.61615, 41.140476, 1378250132], [-8.616159, 41.140476, 1378250147], [-8.61615, 41.140476, 1378250162], [-8.61615, 41.140476, 1378250177], [-8.61615, 41.140476, 1378250192], [-8.61615, 41.140476, 1378250207], [-8.616132, 41.140476, 1378250222], [-8.616114, 41.140476, 1378250237]]"
1378248754620000664,"[[-8.610039, 41.140854, 1378248754], [-8.610021, 41.140872, 1378248769], [-8.610516, 41.141232, 1378248784], [-8.613522, 41.141376, 1378248799], [-8.61453, 41.141259, 1378248814], [-8.614332, 41.142015, 1378248829], [-8.613837, 41.142906, 1378248844], [-8.612865, 41.14359, 1378248859], [-8.611623, 41.144409, 1378248874], [-8.611398, 41.144742, 1378248889], [-8.610849, 41.145633, 1378248904], [-8.610273, 41.146299, 1378248919], [-8.609202, 41.146731, 1378248934], [-8.608851, 41.147082, 1378248949], [-8.608797, 41.14728, 1378248964], [-8.608302, 41.14782, 1378248979], [-8.607492, 41.148351, 1378248994], [-8.606529, 41.148297, 1378249009], [-8.6058, 41.148324, 1378249024], [-8.604036, 41.147757, 1378249039], [-8.602407, 41.147343, 1378249054], [-8.601525, 41.147271, 1378249069], [-8.599716, 41.147847, 1378249084], [-8.59914, 41.148081, 1378249099], [-8.59914, 41.148072, 1378249114], [-8.598879, 41.148162, 1378249129], [-8.598537, 41.148846, 1378249144], [-8.598339, 41.149881, 1378249159], [-8.598132, 41.15061, 1378249174], [-8.598834, 41.150727, 1378249189], [-8.598996, 41.150826, 1378249204], [-8.598987, 41.150835, 1378249219]]"
